id,city,country,region,short_description,latitude,longitude,avg_temp_monthly,ideal_durations,budget_level,culture,adventure,nature,beaches,nightlife,cuisine,wellness,urban,seclusion,source_dataset,destination_key,destination_name,location,destination_type,popularity,best_time_to_visit,route_count,avg_route_cost,avg_route_duration,avg_satisfaction,common_weather,common_companions,common_route_budget,common_theme,common_transport,google_interest_score,has_coordinates,has_climate_data,has_route_data,culture_norm,adventure_norm,nature_norm,beaches_norm,nightlife_norm,cuisine_norm,wellness_norm,urban_norm,seclusion_norm,popularity_norm,google_interest_score_norm,route_count_norm,avg_route_cost_norm,avg_route_duration_norm,avg_satisfaction_norm,combined_text,cluster,cluster_label,similar_destination_1,cosine_similarity_1,similar_destination_2,cosine_similarity_2,similar_destination_3,cosine_similarity_3
12ffe1e2-6387-46d6-8bbb-267855faf5f8,Phnom Penh,Cambodia,asia,"Bustling streets filled with the aroma of street food, vibrant markets, and a rich tapestry of history create an unforgettable atmosphere.",11.5730391,104.857807,"{""1"":{""avg"":27.6,""max"":31.8,""min"":23.2},""2"":{""avg"":28.4,""max"":33.4,""min"":23.9},""3"":{""avg"":30,""max"":35.1,""min"":25.2},""4"":{""avg"":30.9,""max"":35.9,""min"":26.3},""5"":{""avg"":30.5,""max"":35.6,""min"":26.4},""6"":{""avg"":29.8,""max"":34.8,""min"":26},""7"":{""avg"":29.2,""max"":33.5,""min"":25.5},""8"":{""avg"":29.2,""max"":33.5,""min"":25.4},""9"":{""avg"":28.5,""max"":32.5,""min"":25.1},""10"":{""avg"":28.4,""max"":32.1,""min"":25},""11"":{""avg"":28.5,""max"":31.9,""min"":25},""12"":{""avg"":27.6,""max"":31.2,""min"":23.9}}","[""One week"",""Short trip"",""Weekend""]",Budget,4.0,3.0,2.0,1.0,3.0,4.0,2.0,3.0,2.0,Worldwide Travel Cities,city:phnom penh:cambodia,Phnom Penh,Cambodia,City/Region,5.333333333333333,Not applicable,0,5211.047292461832,364.68910011983877,3.0119762351469666,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,2.21670141959885,True,True,False,0.8,0.6,0.4,0.2,0.6,0.8,0.4,0.6,0.4,0.2105338538788347,0.49873265559417296,0.0,0.5,0.5,0.5,"Phnom Penh Cambodia Cambodia asia City/Region Bustling streets filled with the aroma of street food, vibrant markets, and a rich tapestry of history create an unforgettable atmosphere.      culture culture culture culture adventure adventure adventure nature nature beaches nightlife nightlife nightlife cuisine cuisine cuisine cuisine wellness wellness urban urban urban seclusion seclusion",0,culture + cuisine,Siem Reap,0.6317,Kolkata,0.5261,Lahore,0.4975
807e0033-d4ff-4257-bcbc-60da406b8e4d,Fès,Morocco,africa,"Winding alleys filled with vibrant souks, the aroma of spices, and the sound of artisans at work create an enchanting, timeless atmosphere.",34.0346534,-5.0161926,"{""1"":{""avg"":10.2,""max"":17,""min"":4.6},""2"":{""avg"":12,""max"":19.2,""min"":5.5},""3"":{""avg"":13.8,""max"":20.5,""min"":7.6},""4"":{""avg"":15.3,""max"":21.8,""min"":9.5},""5"":{""avg"":20.4,""max"":28.3,""min"":12.8},""6"":{""avg"":23.6,""max"":31.3,""min"":16.1},""7"":{""avg"":27.7,""max"":36.3,""min"":19.3},""8"":{""avg"":27.9,""max"":36.3,""min"":19.6},""9"":{""avg"":23.9,""max"":31.4,""min"":16.9},""10"":{""avg"":20.1,""max"":27.2,""min"":13.8},""11"":{""avg"":14.8,""max"":21.7,""min"":8.9},""12"":{""avg"":11.9,""max"":18.5,""min"":6.6}}","[""Short trip"",""One week""]",Budget,5.0,2.0,2.0,1.0,2.0,4.0,3.0,3.0,3.0,Worldwide Travel Cities,city:fès:morocco,Fès,Morocco,City/Region,5.555555555555555,Not applicable,0,5211.047292461832,364.68910011983877,3.0119762351469666,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,2.192620500569481,True,True,False,1.0,0.4,0.4,0.2,0.4,0.8,0.6,0.6,0.6,0.2526406246546017,0.4543007940659803,0.0,0.5,0.5,0.5,"Fès Morocco Morocco africa City/Region Winding alleys filled with vibrant souks, the aroma of spices, and the sound of artisans at work create an enchanting, timeless atmosphere.      culture culture culture culture culture adventure adventure nature nature beaches nightlife nightlife cuisine cuisine cuisine cuisine wellness wellness wellness urban urban urban seclusion seclusion seclusion",0,culture + cuisine,Meknes,0.6956,Essaouira,0.5733,Marrakesh,0.5718
ab9a9d64-58c2-4cb0-a9ad-81ed9b17cd69,Toronto,Canada,north_america,"Dynamic streets buzzing with diverse cultures, vibrant art scenes, and a skyline that hugs the shimmering lake make for an inviting urban experience.",43.6534817,-79.3839347,"{""1"":{""avg"":-2.9,""max"":0.3,""min"":-6.1},""2"":{""avg"":-2.5,""max"":1.1,""min"":-6.2},""3"":{""avg"":2.2,""max"":5.8,""min"":-1.5},""4"":{""avg"":7.5,""max"":11.4,""min"":3.6},""5"":{""avg"":14.8,""max"":19.5,""min"":10.2},""6"":{""avg"":19.2,""max"":24.1,""min"":15},""7"":{""avg"":22.9,""max"":27.4,""min"":18.4},""8"":{""avg"":22,""max"":26.3,""min"":17.9},""9"":{""avg"":18.9,""max"":23,""min"":14.7},""10"":{""avg"":11.8,""max"":15.4,""min"":8.2},""11"":{""avg"":5.4,""max"":8.2,""min"":2.2},""12"":{""avg"":0.8,""max"":3.6,""min"":-1.9}}","[""One week"",""Short trip"",""Weekend""]",Mid-range,4.0,3.0,3.0,2.0,4.0,4.0,3.0,5.0,2.0,Worldwide Travel Cities,city:toronto:canada,Toronto,Canada,City/Region,6.666666666666667,Not applicable,0,5211.047292461832,364.68910011983877,3.0119762351469666,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,2.226812588472983,True,True,False,0.8,0.6,0.6,0.4,0.8,0.8,0.6,1.0,0.4,0.4631744785334366,0.5173888395527564,0.0,0.5,0.5,0.5,"Toronto Canada Canada north_america City/Region Dynamic streets buzzing with diverse cultures, vibrant art scenes, and a skyline that hugs the shimmering lake make for an inviting urban experience.      culture culture culture culture adventure adventure adventure nature nature nature beaches beaches nightlife nightlife nightlife nightlife cuisine cuisine cuisine cuisine wellness wellness wellness urban urban urban urban urban seclusion seclusion",0,culture + cuisine,Montreal,0.4957,Quebec City,0.4737,Niagara Falls,0.4661
749963fe-2962-4ffe-b78a-391afdd6a7bf,Lucca,Italy,europe,"Wander through cobblestone streets surrounded by ancient walls, where charming piazzas and the aroma of fresh Italian cuisine fill the air.",44.017763900000006,10.454430026192636,"{""1"":{""avg"":-2.1,""max"":0.7,""min"":-3.7},""2"":{""avg"":-1.3,""max"":0.6,""min"":-3.7},""3"":{""avg"":-1.4,""max"":0.9,""min"":-4.1},""4"":{""avg"":1.7,""max"":3.8,""min"":-0.9},""5"":{""avg"":5.3,""max"":7.6,""min"":3.1},""6"":{""avg"":11.3,""max"":13.7,""min"":9.1},""7"":{""avg"":14.1,""max"":17.3,""min"":11.5},""8"":{""avg"":13,""max"":15.6,""min"":10.8},""9"":{""avg"":8.3,""max"":11.2,""min"":7},""10"":{""avg"":5.8,""max"":8.1,""min"":3.9},""11"":{""avg"":1.5,""max"":3.2,""min"":-1},""12"":{""avg"":0.1,""max"":1.6,""min"":-2.2}}","[""Day trip"",""Weekend"",""Short trip""]",Mid-range,4.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,Worldwide Travel Cities,city:lucca:italy,Lucca,Italy,City/Region,6.0,Not applicable,0,5211.047292461832,364.68910011983877,3.0119762351469666,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,2.213960851446751,True,True,False,0.8,0.4,0.6,0.4,0.4,0.8,0.6,0.6,0.8,0.3368541662061356,0.493676015334965,0.0,0.5,0.5,0.5,"Lucca Italy Italy europe City/Region Wander through cobblestone streets surrounded by ancient walls, where charming piazzas and the aroma of fresh Italian cuisine fill the air.      culture culture culture culture adventure adventure nature nature nature beaches beaches nightlife nightlife cuisine cuisine cuisine cuisine wellness wellness wellness urban urban urban seclusion seclusion seclusion seclusion",1,nature + seclusion,Rome,0.6293,Florence,0.6068,Naples,0.5526
ab8dc374-5acd-430f-b940-7885899ef8c5,Edmonton,Canada,north_america,"Wide-open streets, a lively arts scene, and vibrant festivals create a welcoming atmosphere that feels both dynamic and comfortably laid-back.",53.5462055,-113.491241,"{""1"":{""avg"":-8.7,""max"":-4.1,""min"":-13.2},""2"":{""avg"":-8.9,""max"":-4.1,""min"":-13.8},""3"":{""avg"":-2.5,""max"":2.7,""min"":-7.8},""4"":{""avg"":4.6,""max"":10.2,""min"":-0.7},""5"":{""avg"":12.9,""max"":19.1,""min"":6.8},""6"":{""avg"":16.8,""max"":22.4,""min"":11.1},""7"":{""avg"":19.1,""max"":24.8,""min"":13.6},""8"":{""avg"":17.9,""max"":23.8,""min"":12.1},""9"":{""avg"":12.6,""max"":18.4,""min"":7.1},""10"":{""avg"":5.2,""max"":10.4,""min"":0.3},""11"":{""avg"":-2.7,""max"":1.5,""min"":-6.7},""12"":{""avg"":-8.4,""max"":-4.3,""min"":-12.4}}","[""One week"",""Short trip"",""Weekend""]",Mid-range,4.0,3.0,4.0,1.0,3.0,3.0,3.0,3.0,2.0,Worldwide Travel Cities,city:edmonton:canada,Edmonton,Canada,City/Region,5.777777777777778,Not applicable,0,5211.047292461832,364.68910011983877,3.0119762351469666,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,2.1955151894385807,True,True,False,0.8,0.6,0.8,0.2,0.6,0.6,0.6,0.6,0.4,0.29474739543036865,0.4596418034702381,0.0,0.5,0.5,0.5,"Edmonton Canada Canada north_america City/Region Wide-open streets, a lively arts scene, and vibrant festivals create a welcoming atmosphere that feels both dynamic and comfortably laid-back.      culture culture culture culture adventure adventure adventure nature nature nature nature beaches nightlife nightlife nightlife cuisine cuisine cuisine wellness wellness wellness urban urban urban seclusion seclusion",0,culture + cuisine,Montreal,0.5425,Quebec City,0.5398,Charlottetown,0.4938
3c6506e6-c494-4622-aba3-2ba895530c7a,Barcelona,Spain,europe,"Vibrant streets filled with Gaudí's whimsical architecture, lively tapas bars, and the warm Mediterranean breeze create an inviting and dynamic atmosphere.",41.3828939,2.1774322,"{""1"":{""avg"":8.9,""max"":14.5,""min"":4.6},""2"":{""avg"":10.3,""max"":15.8,""min"":5.9},""3"":{""avg"":12.7,""max"":17,""min"":9},""4"":{""avg"":14.3,""max"":19.1,""min"":10},""5"":{""avg"":18.2,""max"":22.8,""min"":14},""6"":{""avg"":22.9,""max"":27.5,""min"":18.5},""7"":{""avg"":25.8,""max"":30.2,""min"":21.3},""8"":{""avg"":25.7,""max"":30.4,""min"":21.5},""9"":{""avg"":22,""max"":26.6,""min"":17.7},""10"":{""avg"":18.2,""max"":23,""min"":14.2},""11"":{""avg"":13.2,""max"":18.3,""min"":9.2},""12"":{""avg"":10.1,""max"":15.6,""min"":6.1}}","[""Short trip"",""One week""]",Mid-range,5.0,3.0,3.0,4.0,5.0,5.0,3.0,5.0,2.0,Worldwide Travel Cities,city:barcelona:spain,Barcelona,Spain,City/Region,7.777777777777778,Not applicable,0,5211.047292461832,364.68910011983877,3.0119762351469666,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,2.228185140855698,True,True,False,1.0,0.6,0.6,0.8,1.0,1.0,0.6,1.0,0.4,0.6737083324122712,0.5199213449498555,0.0,0.5,0.5,0.5,"Barcelona Spain Spain europe City/Region Vibrant streets filled with Gaudí's whimsical architecture, lively tapas bars, and the warm Mediterranean breeze create an inviting and dynamic atmosphere.      culture culture culture culture culture adventure adventure adventure nature nature nature beaches beaches beaches beaches nightlife nightlife nightlife nightlife nightlife cuisine cuisine cuisine cuisine cuisine wellness wellness wellness urban urban urban urban urban seclusion seclusion",0,culture + cuisine,Madrid,0.7929,Malaga,0.6778,Bilbao,0.5869
75c6f7c9-5c87-464a-9c28-c91ecd55da98,Banff,Canada,north_america,"Majestic mountains, crystal-clear lakes, and fresh alpine air create a breathtakingly serene atmosphere, perfect for nature lovers and adventure seekers alike.",51.175076,-115.5720773,"{""1"":{""avg"":-7.6,""max"":-2.8,""min"":-12.3},""2"":{""avg"":-6.9,""max"":-1.9,""min"":-12.4},""3"":{""avg"":-2.5,""max"":3.7,""min"":-8.3},""4"":{""avg"":2.8,""max"":9,""min"":-3.6},""5"":{""avg"":8.1,""max"":15.4,""min"":0.7},""6"":{""avg"":12.3,""max"":19.4,""min"":5.1},""7"":{""avg"":15.8,""max"":23.9,""min"":7.3},""8"":{""avg"":14.7,""max"":22.8,""min"":6.7},""9"":{""avg"":9.8,""max"":16.8,""min"":3},""10"":{""avg"":3.5,""max"":9.4,""min"":-2.2},""11"":{""avg"":-3.9,""max"":0.4,""min"":-7.6},""12"":{""avg"":-8.6,""max"":-4.5,""min"":-12.7}}","[""Long trip"",""One week"",""Short trip""]",Luxury,3.0,5.0,5.0,1.0,2.0,3.0,4.0,2.0,4.0,Worldwide Travel Cities,city:banff:canada,Banff,Canada,City/Region,6.444444444444445,Not applicable,0,5211.047292461832,364.68910011983877,3.0119762351469666,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,2.1962619233179357,True,True,False,0.6,1.0,1.0,0.2,0.4,0.6,0.8,0.4,0.8,0.42106770775766955,0.4610196070451534,0.0,0.5,0.5,0.5,"Banff Canada Canada north_america City/Region Majestic mountains, crystal-clear lakes, and fresh alpine air create a breathtakingly serene atmosphere, perfect for nature lovers and adventure seekers alike.      culture culture culture adventure adventure adventure adventure adventure nature nature nature nature nature beaches nightlife nightlife cuisine cuisine cuisine wellness wellness wellness wellness urban urban seclusion seclusion seclusion seclusion",1,nature + seclusion,Charlottetown,0.4919,Palau,0.4906,Vancouver,0.476
a4f86f85-430e-400a-bda5-315c7bdefd57,Maputo,Mozambique,africa,"Bustling markets, vibrant street life, and the rhythmic sounds of local music create a lively and colorful atmosphere to explore.",-25.966213,32.56745,"{""1"":{""avg"":26.8,""max"":31.4,""min"":23},""2"":{""avg"":26.9,""max"":31.3,""min"":23.1},""3"":{""avg"":26.3,""max"":31,""min"":22.1},""4"":{""avg"":24.3,""max"":29.6,""min"":19.8},""5"":{""avg"":22.3,""max"":28.4,""min"":17},""6"":{""avg"":20.2,""max"":26.3,""min"":14.4},""7"":{""avg"":19.7,""max"":26.5,""min"":13.9},""8"":{""avg"":20.9,""max"":27.5,""min"":15.6},""9"":{""avg"":22.4,""max"":28.5,""min"":17.3},""10"":{""avg"":23.4,""max"":28.5,""min"":18.7},""11"":{""avg"":24.7,""max"":30,""min"":20.6},""12"":{""avg"":26.5,""max"":31.1,""min"":22.4}}","[""Short trip"",""One week"",""Weekend""]",Mid-range,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,Worldwide Travel Cities,city:maputo:mozambique,Maputo,Mozambique,City/Region,6.444444444444445,Not applicable,0,5211.047292461832,364.68910011983877,3.0119762351469666,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,2.2156825893349374,True,True,False,0.6,0.6,0.8,0.8,0.6,0.8,0.6,0.6,0.4,0.42106770775766955,0.49685280519678227,0.0,0.5,0.5,0.5,"Maputo Mozambique Mozambique africa City/Region Bustling markets, vibrant street life, and the rhythmic sounds of local music create a lively and colorful atmosphere to explore.      culture culture culture adventure adventure adventure nature nature nature nature beaches beaches beaches beaches nightlife nightlife nightlife cuisine cuisine cuisine cuisine wellness wellness wellness urban urban urban seclusion seclusion",0,culture + cuisine,Beira,0.5797,Accra,0.5012,Yaoundé,0.4863
a010e07c-cf4b-4cf9-8b08-40df2094addd,Dar es Salaam,Tanzania,africa,"Lively markets, vibrant street life, and the warm Indian Ocean breeze create a dynamic and welcoming atmosphere full of local charm.",-6.8160837,39.2803583,"{""1"":{""avg"":28.3,""max"":32.2,""min"":25.2},""2"":{""avg"":28.6,""max"":32.8,""min"":25.6},""3"":{""avg"":28.2,""max"":33,""min"":24.9},""4"":{""avg"":26.6,""max"":30.7,""min"":24},""5"":{""avg"":25.9,""max"":30.8,""min"":22.7},""6"":{""avg"":25.1,""max"":30.6,""min"":21.1},""7"":{""avg"":24.4,""max"":30,""min"":19.9},""8"":{""avg"":24.7,""max"":30.5,""min"":20},""9"":{""avg"":25.3,""max"":31.3,""min"":20.9},""10"":{""avg"":26.4,""max"":31.6,""min"":22},""11"":{""avg"":27.4,""max"":32.1,""min"":23.6},""12"":{""avg"":28.2,""max"":32.4,""min"":24.8}}","[""Short trip"",""Weekend"",""One week""]",Budget,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,Worldwide Travel Cities,city:dar es salaam:tanzania,Dar es Salaam,Tanzania,City/Region,6.666666666666667,Not applicable,0,5211.047292461832,364.68910011983877,3.0119762351469666,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,2.216436423532207,True,True,False,0.8,0.6,0.8,0.8,0.6,0.8,0.6,0.6,0.4,0.4631744785334366,0.4982437096148174,0.0,0.5,0.5,0.5,"Dar es Salaam Tanzania Tanzania africa City/Region Lively markets, vibrant street life, and the warm Indian Ocean breeze create a dynamic and welcoming atmosphere full of local charm.      culture culture culture culture adventure adventure adventure nature nature nature nature beaches beaches beaches beaches nightlife nightlife nightlife cuisine cuisine cuisine cuisine wellness wellness wellness urban urban urban seclusion seclusion",0,culture + cuisine,Zanzibar Town,0.5625,Stone Town,0.5222,Zanzibar,0.4845
61a3b6e3-f03f-42e4-b10d-80a3d1aec106,Hamilton,Bermuda,north_america,"Charming streets lined with pastel buildings and the gentle sea breeze create a laid-back, yet vibrant island atmosphere.",32.2942679,-64.7853167,"{""1"":{""avg"":18.6,""max"":20.9,""min"":15.8},""2"":{""avg"":18.5,""max"":21,""min"":15.9},""3"":{""avg"":18.5,""max"":20.8,""min"":15.7},""4"":{""avg"":19.9,""max"":22.4,""min"":17.3},""5"":{""avg"":22.3,""max"":24.7,""min"":19.9},""6"":{""avg"":25,""max"":27.4,""min"":22.7},""7"":{""avg"":27.2,""max"":29.7,""min"":24.9},""8"":{""avg"":28,""max"":30.4,""min"":25.5},""9"":{""avg"":27,""max"":29.3,""min"":24.4},""10"":{""avg"":24.6,""max"":26.9,""min"":22.1},""11"":{""avg"":21.8,""max"":24.1,""min"":19.4},""12"":{""avg"":19.8,""max"":22.1,""min"":17.1}}","[""Short trip"",""Weekend""]",Luxury,3.0,3.0,4.0,5.0,3.0,4.0,4.0,3.0,2.0,Worldwide Travel Cities,city:hamilton:bermuda,Hamilton,Bermuda,City/Region,6.888888888888889,Not applicable,0,5211.047292461832,364.68910011983877,3.0119762351469666,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,2.198309598262919,True,True,False,0.6,0.6,0.8,1.0,0.6,0.8,0.8,0.6,0.4,0.5052812493092035,0.4647977855066681,0.0,0.5,0.5,0.5,"Hamilton Bermuda Bermuda north_america City/Region Charming streets lined with pastel buildings and the gentle sea breeze create a laid-back, yet vibrant island atmosphere.      culture culture culture adventure adventure adventure nature nature nature nature beaches beaches beaches beaches beaches nightlife nightlife nightlife cuisine cuisine cuisine cuisine wellness wellness wellness wellness urban urban urban seclusion seclusion",1,nature + seclusion,Charlottetown,0.5574,Christiansted,0.5257,Granada,0.5129
5cf8ffe5-b559-43a9-a030-fcf73b09400b,Santiago de Chile,Chile,south_america,"A vibrant city where modern skyscrapers meet historic streets, offering stunning mountain views and a lively cultural scene full of energy.",-33.4377756,-70.6504502,"{""1"":{""avg"":21.5,""max"":30.2,""min"":14.2},""2"":{""avg"":20.9,""max"":30.6,""min"":13.9},""3"":{""avg"":19,""max"":28.7,""min"":12},""4"":{""avg"":15.2,""max"":23.2,""min"":9},""5"":{""avg"":11.6,""max"":19.4,""min"":6.1},""6"":{""avg"":9.2,""max"":16,""min"":4.4},""7"":{""avg"":8.6,""max"":16,""min"":3.5},""8"":{""avg"":10.4,""max"":18.2,""min"":4.8},""9"":{""avg"":12.6,""max"":20.6,""min"":6.4},""10"":{""avg"":15.3,""max"":23.5,""min"":8.5},""11"":{""avg"":18.5,""max"":26.9,""min"":10.8},""12"":{""avg"":20.8,""max"":28.9,""min"":12.8}}","[""One week"",""Short trip"",""Weekend""]",Mid-range,4.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,2.0,Worldwide Travel Cities,city:santiago de chile:chile,Santiago de Chile,Chile,City/Region,6.888888888888889,Not applicable,0,5211.047292461832,364.68910011983877,3.0119762351469666,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,2.218532106182192,True,True,False,0.8,0.8,0.8,0.4,0.8,0.8,0.6,0.8,0.4,0.5052812493092035,0.5021104674074753,0.0,0.5,0.5,0.5,"Santiago de Chile Chile Chile south_america City/Region A vibrant city where modern skyscrapers meet historic streets, offering stunning mountain views and a lively cultural scene full of energy.      culture culture culture culture adventure adventure adventure adventure nature nature nature nature beaches beaches nightlife nightlife nightlife nightlife cuisine cuisine cuisine cuisine wellness wellness wellness urban urban urban urban seclusion seclusion",0,culture + cuisine,Arica,0.5632,Antofagasta,0.5611,Valparaíso,0.5498
273ff2d2-80b8-4886-81e4-1908a11e6f5a,Shanghai,China,asia,"Vibrant streets pulse with energy, blending futuristic skyscrapers with ancient temples, while enticing aromas from street food stalls fill the air.",31.2312707,121.4700152,"{""1"":{""avg"":6.5,""max"":9.8,""min"":3.2},""2"":{""avg"":7.6,""max"":11.2,""min"":4.2},""3"":{""avg"":12.4,""max"":16.6,""min"":8.5},""4"":{""avg"":17.4,""max"":22,""min"":13.4},""5"":{""avg"":22,""max"":26.3,""min"":18.1},""6"":{""avg"":25.4,""max"":29.1,""min"":22.3},""7"":{""avg"":29.8,""max"":33.9,""min"":26.9},""8"":{""avg"":30,""max"":34.2,""min"":27.1},""9"":{""avg"":25.8,""max"":29.3,""min"":22.9},""10"":{""avg"":20.2,""max"":23.8,""min"":17},""11"":{""avg"":15,""max"":18.6,""min"":11.6},""12"":{""avg"":8.2,""max"":11.8,""min"":4.7}}","[""One week"",""Short trip""]",Mid-range,5.0,3.0,2.0,1.0,5.0,5.0,3.0,5.0,2.0,Worldwide Travel Cities,city:shanghai:china,Shanghai,China,City/Region,6.888888888888889,Not applicable,0,5211.047292461832,364.68910011983877,3.0119762351469666,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,2.203368938483525,True,True,False,1.0,0.6,0.4,0.2,1.0,1.0,0.6,1.0,0.4,0.5052812493092035,0.4741328073067841,0.0,0.5,0.5,0.5,"Shanghai China China asia City/Region Vibrant streets pulse with energy, blending futuristic skyscrapers with ancient temples, while enticing aromas from street food stalls fill the air.      culture culture culture culture culture adventure adventure adventure nature nature beaches nightlife nightlife nightlife nightlife nightlife cuisine cuisine cuisine cuisine cuisine wellness wellness wellness urban urban urban urban urban seclusion seclusion",0,culture + cuisine,Macau,0.5646,Beijing,0.5639,Harbin,0.4808
459b1d00-2b6e-4158-afe5-e091350990fe,Kathmandu,Nepal,asia,"Nestled in a valley surrounded by towering peaks, the city buzzes with vibrant markets, ancient temples, and the aroma of spices.",27.708317,85.3205817,"{""1"":{""avg"":10.4,""max"":18.6,""min"":4.7},""2"":{""avg"":13,""max"":21.4,""min"":6.7},""3"":{""avg"":16.7,""max"":25.5,""min"":10.6},""4"":{""avg"":20.2,""max"":28.9,""min"":13.7},""5"":{""avg"":21.8,""max"":28.4,""min"":16.5},""6"":{""avg"":24,""max"":29.5,""min"":19.9},""7"":{""avg"":23.7,""max"":28.6,""min"":20.9},""8"":{""avg"":23.6,""max"":29.2,""min"":20.6},""9"":{""avg"":23,""max"":28.5,""min"":19.5},""10"":{""avg"":20.1,""max"":26.9,""min"":15.3},""11"":{""avg"":15.3,""max"":22.9,""min"":9.7},""12"":{""avg"":11.3,""max"":19,""min"":5.7}}","[""Short trip"",""One week"",""Long trip""]",Budget,5.0,4.0,4.0,1.0,2.0,4.0,3.0,3.0,2.0,Worldwide Travel Cities,city:kathmandu:nepal,Kathmandu,Nepal,City/Region,6.222222222222222,Not applicable,0,5211.047292461832,364.68910011983877,3.0119762351469666,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,2.2047376409825605,True,True,False,1.0,0.8,0.8,0.2,0.4,0.8,0.6,0.6,0.4,0.3789609369819026,0.4766582092582742,0.0,0.5,0.5,0.5,"Kathmandu Nepal Nepal asia City/Region Nestled in a valley surrounded by towering peaks, the city buzzes with vibrant markets, ancient temples, and the aroma of spices.      culture culture culture culture culture adventure adventure adventure adventure nature nature nature nature beaches nightlife nightlife cuisine cuisine cuisine cuisine wellness wellness wellness urban urban urban seclusion seclusion",0,culture + cuisine,Pokhara,0.5614,Amritsar,0.392,Kolkata,0.3845
60ac5495-4952-41a0-a2e8-d321d2f23a4d,Auckland,New Zealand,oceania,"A lively harbor city where lush landscapes meet urban sophistication, offering a vibrant mix of cultures, flavors, and stunning coastal views.",-36.852095,174.7631803,"{""1"":{""avg"":20.1,""max"":23.6,""min"":16.4},""2"":{""avg"":20.3,""max"":24.1,""min"":16.8},""3"":{""avg"":18.8,""max"":22.6,""min"":15.2},""4"":{""avg"":16.6,""max"":20.1,""min"":13.3},""5"":{""avg"":14.3,""max"":17.9,""min"":11.2},""6"":{""avg"":12.4,""max"":15.5,""min"":9.5},""7"":{""avg"":11.5,""max"":14.8,""min"":8.6},""8"":{""avg"":11.7,""max"":15.2,""min"":8.5},""9"":{""avg"":13.3,""max"":16.9,""min"":9.9},""10"":{""avg"":14.4,""max"":17.6,""min"":11.5},""11"":{""avg"":16.4,""max"":19.9,""min"":13},""12"":{""avg"":18.8,""max"":22.4,""min"":15.4}}","[""Long trip"",""One week"",""Short trip""]",Mid-range,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,Worldwide Travel Cities,city:auckland:new zealand,Auckland,New Zealand,City/Region,6.888888888888889,Not applicable,0,5211.047292461832,364.68910011983877,3.0119762351469666,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,2.2266888725753504,True,True,False,0.6,0.8,0.8,0.6,0.8,0.8,0.6,0.8,0.4,0.5052812493092035,0.5171605705391965,0.0,0.5,0.5,0.5,"Auckland New Zealand New Zealand oceania City/Region A lively harbor city where lush landscapes meet urban sophistication, offering a vibrant mix of cultures, flavors, and stunning coastal views.      culture culture culture adventure adventure adventure adventure nature nature nature nature beaches beaches beaches nightlife nightlife nightlife nightlife cuisine cuisine cuisine cuisine wellness wellness wellness urban urban urban urban seclusion seclusion",0,culture + cuisine,Christchurch,0.719,Wellington,0.6626,Nelson,0.6432
